
946,966,969,927,322,929,1,3,325,1
944,967,970,927,326,928,1,3,317,0
944,966,969,927,316,927,1,4,320,0
944,966,969,927,317,927,2,4,320,1
944,966,970,927,316,925,1,3,320,1
942,966,969,927,315,923,1,3,315,0
941,966,970,927,313,921,1,3,319,0
940,966,970,927,313,920,1,3,315,0
940,966,969,927,309,920,1,3,310,1
938,966,969,927,305,917,1,3,311,0
939,966,970,928,311,919,1,3,305,0
940,966,969,927,309,919,1,4,301,0
940,966,969,927,312,921,1,4,296,0
941,966,969,927,311,923,1,4,298,0
942,966,970,927,318,924,1,3,300,0
943,966,970,927,318,926,2,3,301,1
944,966,970,927,319,926,1,3,300,0
944,966,970,927,323,926,1,3,300,0
944,966,970,927,324,927,1,4,300,0
944,966,970,927,318,925,1,3,305,0
943,966,969,926,317,926,1,4,309,0
944,966,970,927,320,927,1,3,311,1
945,966,970,927,321,929,2,3,301,0
946,965,969,927,321,929,1,3,294,0
946,965,970,927,314,928,1,4,297,0
946,966,969,927,321,928,1,3,295,0
946,966,970,927,321,928,1,3,294,0
945,966,970,927,322,929,2,3,294,1
946,966,970,926,320,928,1,3,293,0
946,966,970,926,322,928,1,4,296,0
946,966,969,926,320,930,1,4,293,0
946,966,969,926,319,930,1,3,293,0
945,966,970,926,314,929,1,3,280,0
946,966,970,927,317,929,1,3,283,0
947,966,969,926,316,931,2,3,283,0
948,965,969,927,318,931,1,3,279,0
948,966,969,926,317,931,1,4,281,0
947,966,969,926,316,931,1,3,282,0
948,966,969,926,317,932,1,3,281,1
948,967,970,927,316,931,1,3,283,0
947,965,969,926,313,931,2,4,282,1
948,966,969,926,314,932,2,3,277,0
948,966,970,927,314,931,1,3,278,0
948,966,970,927,314,930,1,3,279,0
948,966,970,927,314,931,1,3,278,0
948,966,970,926,314,931,1,4,279,0
948,966,970,927,314,930,2,3,278,0
947,966,970,927,314,930,2,3,272,0
948,966,970,927,315,931,1,3,272,0
947,966,970,927,315,930,1,3,270,0
947,966,970,927,316,930,1,3,270,1
947,966,970,927,317,929,1,3,268,0
947,966,970,927,317,930,2,3,270,0
948,966,970,926,322,930,2,3,270,1
948,966,970,927,317,930,1,3,268,0
948,966,970,926,316,930,1,3,266,0
947,966,970,926,314,929,1,3,267,0
971,966,970,926,315,931,1,4,267,1
947,967,970,926,314,930,1,3,266,1
947,966,970,926,313,931,1,4,264,1
948,966,970,925,315,930,2,3,270,0
947,966,970,926,315,930,1,4,265,0
947,966,970,926,314,931,1,3,277,0
947,966,970,926,315,930,1,3,270,0
947,966,970,926,315,929,1,3,267,0
971,966,970,926,318,930,2,3,263,0
947,966,970,926,317,929,2,4,263,0
946,966,970,926,317,929,1,4,263,1
947,966,970,926,317,930,1,4,262,1
947,966,971,926,314,930,1,4,260,1
948,966,970,926,315,931,1,3,260,0
948,966,970,927,317,931,1,3,262,0
949,965,969,926,315,931,2,3,258,0
950,966,970,926,315,931,2,4,251,0
949,966,970,926,314,931,1,4,250,0
949,966,970,926,316,931,1,4,249,0
949,966,970,926,317,931,1,3,245,0
949,966,970,927,316,931,1,3,243,0
949,966,970,927,320,931,1,3,246,1
949,966,970,926,321,930,2,3,242,1
972,966,971,926,322,803,2,3,238,0
972,966,970,926,322,804,2,3,241,0
949,966,970,926,322,935,2,3,245,0
949,966,970,926,321,935,2,4,241,0
948,967,970,926,322,935,2,3,239,0
948,966,970,926,322,935,2,3,243,0
949,966,970,926,322,935,1,4,239,0
948,966,970,926,322,935,1,4,238,0
949,966,970,926,323,933,1,3,238,1
971,966,970,926,323,935,2,3,235,0
949,965,970,926,322,932,1,4,232,1
949,966,970,926,323,933,2,3,229,1
949,966,969,926,323,934,2,4,228,1
948,966,971,927,323,933,1,3,226,0
949,966,970,926,323,934,1,4,222,0
949,966,970,927,323,933,1,4,218,0
949,966,970,926,322,934,1,4,211,0
948,966,970,926,322,934,1,3,214,0
949,966,970,927,322,935,2,3,214,0
948,966,970,927,322,935,2,4,217,0
948,966,970,927,322,935,1,4,215,0
948,966,970,926,322,935,1,4,210,1
948,966,969,927,322,935,1,4,201,0
948,966,970,927,322,935,1,3,203,0
948,966,970,926,321,936,0,3,203,0
948,966,969,926,322,936,1,4,206,1
948,966,970,927,322,935,1,4,203,0
948,966,970,927,322,935,1,3,191,0
949,966,970,927,322,932,1,3,188,1
961,966,970,927,322,937,1,3,186,0
948,966,970,927,321,936,1,3,190,0
948,967,970,927,318,937,2,4,193,0
948,966,971,927,321,937,1,3,200,0
949,966,970,927,323,937,2,3,194,0
949,966,970,927,323,937,1,3,191,0
948,966,970,926,323,937,1,4,191,0
948,966,970,927,323,937,2,3,190,1
948,967,970,926,323,937,2,3,192,0
948,966,970,927,322,937,1,3,185,1
949,966,970,927,322,937,1,4,187,1
948,966,970,927,323,937,1,4,188,0
949,966,970,926,323,937,1,4,188,1
948,966,971,926,322,937,1,3,186,0
948,966,970,927,321,937,3,4,187,0
948,966,970,926,322,937,1,4,189,0
948,966,970,926,322,937,1,4,191,0
948,966,970,926,322,937,1,4,190,1
948,966,970,926,323,937,1,4,191,0
949,967,971,926,321,937,1,3,192,0
948,966,970,926,321,937,2,3,194,0
949,966,970,926,322,937,2,3,193,0
948,966,970,926,322,937,1,3,192,0
949,965,970,927,322,937,1,3,193,0
949,966,970,927,323,937,1,4,187,0
948,966,970,926,322,937,1,4,192,0
948,966,971,927,322,937,1,3,188,0
949,966,970,927,323,938,2,3,193,0
948,965,970,926,323,938,1,4,193,0
949,966,970,927,321,938,1,4,191,0
948,966,970,927,321,938,1,4,190,0
948,967,970,926,317,937,1,4,188,0
948,966,970,927,317,937,1,3,189,1
948,965,970,926,316,938,1,4,189,1
949,966,970,927,317,938,2,4,187,0
948,966,970,927,318,937,1,4,189,1
948,966,970,927,318,937,1,4,186,0
949,967,970,927,318,937,1,3,185,0
949,966,970,927,318,937,1,3,185,0
949,966,970,927,317,938,1,4,184,0
948,966,970,927,317,937,2,3,186,1
948,966,971,927,317,937,1,3,184,0
948,967,971,927,317,937,1,3,185,0
948,966,971,927,318,937,1,3,184,0
949,966,971,927,318,937,2,4,185,0
949,966,970,926,318,937,1,4,187,0
948,966,970,927,318,937,1,4,188,0
948,966,970,927,318,937,1,4,184,0
948,966,971,927,315,936,1,3,185,0
948,966,970,926,300,936,1,4,187,0
949,966,970,927,290,937,1,3,184,0
949,966,969,926,305,936,1,4,188,1
947,966,970,927,301,935,2,3,186,0
947,966,970,926,290,934,2,3,186,0
946,966,971,927,286,933,1,3,182,1
945,966,970,927,288,933,2,4,182,0
946,966,970,927,294,933,1,4,187,1
946,966,970,926,278,934,1,4,185,0
946,966,970,927,258,933,1,4,185,0
946,966,970,926,276,934,2,4,185,0
946,965,970,926,288,934,2,4,183,0
947,966,970,927,290,935,1,4,185,1
946,966,970,926,288,935,1,4,185,1
946,966,970,926,291,934,1,4,175,0
946,967,971,926,289,934,1,4,174,0
946,966,970,927,286,935,2,4,178,0
947,966,970,926,285,935,2,3,177,0
946,966,970,927,294,934,2,4,165,0
946,966,970,926,294,934,1,4,143,0
947,966,970,926,282,934,2,5,141,0
947,966,970,926,286,935,1,4,140,0
946,966,970,926,293,935,1,5,136,1
947,966,971,926,296,935,2,3,135,0
947,966,970,926,296,935,1,4,136,0
948,966,970,926,297,936,2,5,134,0
948,966,970,926,305,937,1,4,132,0
948,966,971,926,308,936,1,4,134,0
948,966,970,926,309,937,1,4,138,0
948,966,970,926,313,937,2,3,134,1
949,966,970,926,315,938,1,4,140,0
949,966,970,926,315,938,1,4,142,0
949,966,970,925,315,940,1,4,131,0
950,966,970,926,316,940,1,4,139,1
950,966,971,926,307,939,1,3,136,0
950,966,969,926,311,939,1,4,140,1
949,966,970,926,315,939,2,4,136,0
950,966,970,926,315,938,1,4,131,0
949,966,971,926,314,937,1,4,136,0
949,966,971,926,310,937,1,3,131,0
948,966,970,926,311,936,1,4,124,1
948,966,971,926,306,935,1,4,111,0
947,966,970,926,303,935,1,4,117,0
947,966,971,927,301,935,1,4,109,0
948,966,970,927,297,935,2,3,111,0
947,965,970,927,295,935,1,4,111,0
946,966,970,927,295,934,1,4,115,0
947,967,971,927,297,934,1,4,112,0
947,966,971,927,296,934,2,4,97,1
947,966,970,926,295,934,1,4,100,1
947,966,970,926,297,935,1,4,100,0
947,965,970,926,296,935,1,4,75,0
947,966,970,927,296,935,1,4,73,1
947,966,970,926,295,935,2,4,74,0
948,966,970,926,296,936,1,4,76,1
948,966,970,926,296,936,1,4,73,0
948,966,970,926,296,936,1,4,73,0
948,966,971,926,296,936,1,4,77,1
947,966,970,926,295,935,1,4,74,0
948,966,970,926,294,935,2,4,73,1
948,966,970,926,300,937,1,4,74,0
947,966,970,926,302,934,1,4,73,1
947,966,970,926,301,935,1,4,76,0
947,966,971,926,288,935,1,4,80,0
948,966,970,926,284,935,1,4,77,0
947,966,970,926,284,935,1,4,74,1
947,966,970,925,274,934,1,4,62,1
947,967,971,926,267,934,1,4,62,0
947,965,970,926,259,934,2,4,59,0
947,966,971,926,223,934,1,4,67,0
946,966,970,926,248,934,1,4,62,1
947,966,970,927,248,934,1,4,64,0
946,966,971,927,244,934,1,4,63,0
947,965,970,927,260,935,2,4,62,0
947,966,971,927,280,935,1,4,60,0
947,966,971,927,285,934,1,4,58,1
947,966,971,927,288,935,1,3,55,1
947,966,970,927,292,935,1,4,55,1
947,966,970,927,293,935,2,4,51,0
946,966,971,927,294,934,1,4,56,1
947,966,970,927,299,934,1,4,58,1
947,966,971,927,295,934,1,4,57,1
947,966,970,927,304,935,1,4,71,0
948,966,970,927,304,936,1,4,68,0
947,966,970,927,307,935,1,4,64,0
947,966,970,927,309,936,1,4,52,0
948,966,970,927,302,936,1,4,50,0
948,966,970,926,290,936,1,4,50,0
948,966,970,927,300,936,1,4,40,0
948,966,970,927,308,935,1,4,43,0
948,966,970,927,299,935,1,4,41,0
948,966,969,926,304,936,1,4,41,1
948,966,970,926,302,936,1,4,38,0
948,966,971,927,304,936,2,4,36,0
948,966,970,926,304,936,1,4,44,1
948,966,970,926,301,936,1,4,47,0
948,966,970,925,304,936,1,4,52,0
948,967,970,926,303,936,1,4,47,0
947,966,970,926,300,935,2,4,47,1
947,966,970,926,311,936,1,4,47,1
947,966,971,925,309,936,1,4,49,0
947,966,971,926,303,935,1,4,44,0
948,966,970,926,298,935,1,5,43,0
948,966,970,926,298,935,1,4,54,1
948,966,970,927,305,935,1,3,40,0
947,966,971,927,305,935,1,4,43,0
948,966,970,926,301,935,1,5,30,0
947,966,970,926,302,934,1,4,33,1
947,966,970,926,300,935,1,4,32,0
947,965,970,926,305,935,1,4,25,0
947,966,970,926,303,934,1,4,40,1
946,966,970,926,302,934,1,4,33,0
946,966,970,926,293,934,1,4,31,1
947,966,970,927,291,934,2,4,29,0
947,965,970,926,292,934,1,4,30,0
947,966,970,926,289,935,1,3,27,0
948,965,970,926,291,935,1,4,30,0
947,966,971,926,291,934,1,4,29,1
946,966,970,926,292,934,1,5,40,0
948,966,970,925,293,934,1,4,42,0
947,966,971,926,283,934,1,4,41,0
947,966,971,926,281,934,1,4,37,1
947,966,971,926,286,935,1,4,41,1
947,966,970,926,290,935,1,4,38,0
948,966,970,926,291,935,1,4,33,0
947,966,971,925,284,935,1,4,34,0
946,966,971,925,269,934,1,4,39,0
947,966,970,926,277,934,1,4,31,0
947,965,970,926,274,935,2,4,38,0
947,966,970,926,279,934,1,4,40,1
947,966,970,926,276,934,1,4,39,0
947,966,971,926,284,934,1,4,35,0
947,966,970,926,281,935,1,4,35,1
947,966,970,926,286,935,1,4,36,0
947,966,971,926,298,934,1,3,37,0
947,966,971,926,298,935,1,4,38,1
947,966,971,926,297,934,1,4,37,1
947,966,970,926,288,934,2,4,39,0
947,966,970,926,290,934,1,4,41,0
947,966,970,926,302,933,1,4,40,1
947,966,970,927,305,935,2,4,39,1
947,966,971,926,302,935,1,4,48,0
947,966,970,926,301,935,1,5,50,0
946,966,971,926,302,934,1,4,52,0
947,965,970,926,290,934,2,4,51,0
947,966,970,926,273,934,1,5,49,0
947,966,970,926,192,934,1,5,54,1
947,966,970,926,206,934,1,4,59,1
947,966,970,926,204,934,2,4,56,1
947,966,970,926,218,934,1,4,53,0
947,965,970,926,233,934,1,5,56,0
947,966,969,926,237,935,1,4,53,1
947,966,970,926,250,934,1,4,55,1
947,967,971,926,250,935,2,5,55,0
947,966,970,926,246,935,1,4,57,1
947,966,970,926,255,934,1,4,55,0
947,966,971,927,262,934,1,4,52,0
947,966,971,927,266,934,2,4,48,1
947,966,970,926,261,934,1,4,50,0
946,966,970,927,267,933,1,4,50,1
947,966,970,927,267,933,1,4,52,0
947,966,970,927,264,934,2,4,53,0
947,966,970,926,268,934,1,5,55,1
947,966,970,926,262,934,1,4,55,1
947,966,971,927,276,934,1,5,53,1
947,966,971,927,280,934,1,4,57,1
947,966,971,927,290,935,1,4,56,0
948,966,970,926,283,935,1,5,58,1
948,966,970,926,270,935,1,4,55,1
947,966,970,927,279,935,1,5,55,0
948,966,970,927,295,935,1,5,55,0
948,966,970,927,285,935,2,4,60,0
947,966,971,927,280,934,1,4,59,0
947,966,970,927,281,935,2,4,61,0
947,966,970,926,286,935,1,4,54,1
948,966,970,926,290,935,1,6,55,0
948,966,970,926,286,935,1,4,57,1
948,966,971,925,285,935,1,4,56,1
947,966,971,926,284,935,2,4,56,1
948,965,970,926,291,935,1,5,57,1
948,966,970,926,296,935,1,5,58,0
948,966,970,926,294,935,1,4,57,0
948,967,971,926,297,934,1,5,57,1
947,966,970,926,297,935,2,5,55,0
948,966,970,926,301,935,1,5,54,1
948,966,970,926,299,936,1,5,85,0
948,966,971,926,300,935,1,4,84,0
948,966,970,926,299,935,1,5,86,1
948,966,970,926,299,935,1,4,85,0
948,967,970,926,301,935,1,5,82,1
948,966,971,926,309,935,1,4,82,0
947,966,970,926,302,936,1,5,87,0
948,966,970,926,304,935,1,5,83,1
948,966,971,926,301,936,2,5,106,0
948,967,971,926,300,936,2,4,104,1
949,967,971,926,309,936,1,5,101,1
948,966,971,927,308,936,1,4,103,0
949,966,970,927,307,936,1,5,105,0
949,966,970,926,311,936,1,5,105,0
948,966,971,926,306,936,1,4,103,0
948,967,971,927,304,936,2,4,97,0
948,965,970,927,304,935,1,5,91,1
948,966,970,926,306,936,2,5,95,0
948,966,970,926,306,936,1,5,92,1
949,966,970,926,310,936,1,4,86,0
948,966,970,926,301,936,2,4,84,0
949,966,970,927,302,935,2,4,89,0
949,966,970,926,297,935,1,5,89,0
948,966,970,926,298,935,1,5,92,0
948,967,971,926,302,935,2,4,90,0
949,966,970,926,291,933,2,4,94,0
948,966,970,926,284,933,1,5,96,1
948,966,970,926,285,932,1,4,94,0
961,966,971,926,296,936,1,4,94,0
948,966,970,926,299,936,1,5,92,0
949,966,970,926,295,937,2,4,96,0
948,966,971,926,302,936,1,5,95,0
948,966,970,926,306,937,1,5,92,1
948,966,970,926,309,936,1,5,92,0
948,966,970,925,307,936,1,5,88,1
948,966,970,926,306,936,2,5,88,0
948,966,970,926,311,936,1,4,90,1
948,967,970,926,306,937,1,4,88,0
948,967,971,926,303,936,1,4,89,0
949,966,970,926,301,937,1,4,85,0
949,966,970,926,302,937,2,5,86,0
949,966,971,926,306,937,1,5,84,1
949,967,971,926,309,937,1,4,86,0
948,966,971,926,307,937,1,5,80,1
948,966,970,926,306,936,2,4,79,0
949,966,970,926,305,937,2,5,82,0
949,966,970,926,310,937,2,5,79,0
948,967,971,926,312,937,1,4,79,1
948,967,971,926,305,937,1,5,84,0
948,966,971,927,307,936,1,5,80,0
948,966,970,926,310,936,2,5,80,1
948,966,970,926,308,937,1,5,83,1
948,966,970,927,306,937,1,5,85,0
948,966,971,927,306,937,1,5,86,0
948,966,970,927,308,936,2,5,83,0
948,966,970,926,309,937,2,5,85,0
948,966,970,927,310,936,1,5,86,0
948,966,971,927,311,937,2,6,80,0
949,966,971,926,308,937,1,5,79,0
949,967,970,927,306,937,1,5,82,0
949,967,971,926,306,937,2,4,79,0
948,967,971,926,307,937,0,5,78,0
949,966,971,927,304,937,1,5,79,1
948,966,970,927,307,936,1,5,79,0
949,966,970,927,306,937,1,4,81,1
949,966,970,926,307,937,2,5,80,0
949,966,971,926,310,937,1,5,78,0
949,966,971,927,315,937,1,4,80,1
949,966,970,926,304,937,1,5,79,0
949,966,970,926,305,937,2,4,82,1
948,966,970,925,303,936,2,4,85,0
947,966,970,926,314,934,1,5,77,0
947,966,970,927,312,934,1,5,77,0
947,966,969,927,312,935,2,5,80,1
948,966,970,927,313,934,2,5,82,0
948,966,970,926,311,935,2,5,83,0
947,966,970,926,309,934,1,4,82,1
947,966,970,927,304,934,1,4,81,0
947,966,970,927,303,935,1,4,82,0
947,966,970,926,303,935,1,5,85,1
947,966,971,927,307,935,2,5,85,0
948,967,970,927,315,935,1,5,87,0
948,966,970,927,316,935,1,5,90,0
948,966,970,926,315,936,1,4,89,0
948,966,970,926,316,936,1,5,83,0
948,966,970,926,320,937,2,5,84,0
949,966,970,925,321,936,1,4,86,0
948,966,970,926,322,936,1,5,85,0
948,967,970,926,324,936,1,6,83,0
949,966,970,927,315,937,1,5,86,0
949,966,970,927,313,937,2,5,84,0
949,966,970,927,313,936,1,5,84,0
948,966,970,927,315,936,1,5,85,0
948,966,970,927,316,936,1,5,84,0
949,966,970,927,313,937,1,5,83,0
949,966,970,927,316,939,2,5,81,1
950,967,970,927,316,939,1,5,78,1
950,967,970,927,316,939,1,5,79,1
950,966,970,927,316,938,1,5,80,0
950,966,970,927,318,938,1,5,81,0
950,966,970,927,320,937,2,5,82,0
949,966,970,927,318,937,1,5,95,1
948,966,970,927,310,934,1,5,94,0
947,966,970,927,318,934,1,5,90,1
947,966,970,927,300,934,1,4,89,0
947,966,970,927,304,934,1,4,89,0
947,966,970,926,301,934,1,4,91,1
947,966,970,927,301,934,1,5,93,0
947,966,970,927,303,935,1,4,90,1
948,967,970,927,303,936,1,4,95,0
948,966,970,927,316,937,1,4,93,0
949,966,970,927,321,936,1,4,88,0
948,966,970,927,322,936,1,5,89,0
949,966,970,927,313,936,1,5,89,0
948,967,970,927,311,936,1,5,90,0
949,966,970,927,316,936,1,5,89,0
948,966,970,927,309,936,1,4,89,0
948,966,971,927,314,935,1,5,91,1
949,966,970,927,311,936,1,4,95,0
949,967,970,927,312,936,2,5,93,1
948,966,970,927,315,936,2,5,101,2
948,966,970,927,322,936,1,5,102,1
948,966,970,927,324,936,1,5,101,1
949,967,970,927,323,936,1,5,100,0
948,967,970,927,321,936,1,5,102,0
948,967,970,927,322,936,1,5,102,0
948,967,970,927,327,936,2,5,103,0
948,966,970,927,323,936,1,4,102,1
948,966,970,927,325,936,1,5,100,0
948,966,970,927,319,936,1,4,100,1
948,967,970,927,323,936,1,5,99,0
948,966,970,927,324,936,2,5,99,0
948,967,970,927,319,936,3,5,100,1
948,967,970,927,319,936,1,5,101,0
948,966,970,927,320,935,1,5,100,0
948,967,970,927,323,936,1,5,100,0
949,966,970,927,316,936,1,5,101,1
948,967,970,927,318,936,1,5,101,1
948,967,970,927,316,937,3,5,102,1
949,966,971,927,321,936,1,5,102,0
948,967,970,927,323,936,1,5,96,0
948,967,970,927,324,936,1,5,96,0
949,966,970,927,324,936,1,5,93,1
949,967,970,927,323,936,1,5,95,1
948,967,970,927,324,936,1,5,93,1
948,967,970,927,324,936,1,5,94,0
948,967,970,927,323,936,1,5,95,0
948,966,970,927,321,937,1,4,102,1
948,967,970,927,324,936,1,5,102,0
949,967,970,927,321,936,2,5,104,0
948,967,970,927,321,936,1,5,103,0
948,967,970,927,324,936,1,5,106,1
949,967,970,927,323,936,1,5,103,1
949,967,970,927,324,936,1,5,105,1
948,967,970,927,324,936,1,4,105,0
949,967,970,927,317,936,2,5,105,0
948,966,970,927,317,936,1,5,104,1
949,967,970,926,316,936,1,4,106,0
949,967,970,927,315,936,1,5,105,0
949,967,970,926,326,936,1,5,104,0
948,967,970,926,321,936,1,5,104,1
948,967,970,926,322,936,1,5,104,0
949,966,970,926,322,936,2,5,104,0
949,966,970,926,322,937,1,5,105,1
949,967,970,926,323,937,1,5,104,1
948,967,970,926,324,936,1,5,106,0
948,967,970,926,325,937,0,5,106,0
949,967,970,927,324,937,2,5,106,0
949,967,970,927,324,937,3,5,106,0
949,967,970,927,324,936,1,5,106,1
948,967,970,926,326,936,1,5,106,0
949,967,970,927,317,936,1,4,106,1
948,967,970,927,320,936,1,5,105,1
948,967,970,927,320,936,1,5,104,0
948,967,971,927,322,936,2,5,105,0
949,967,970,927,324,937,0,5,105,1
949,966,970,928,327,936,1,5,105,0
948,967,970,927,324,936,1,5,105,0
948,967,970,927,323,936,1,5,105,1
948,967,970,927,323,936,1,5,105,1
948,966,970,926,322,936,1,5,106,0
949,966,971,926,319,937,2,5,105,1
948,967,970,927,322,936,1,4,105,0
947,966,969,927,326,934,1,4,105,0
947,967,970,927,328,935,1,4,105,0
947,966,969,926,324,934,1,4,105,0
946,966,970,926,317,932,1,4,106,0
946,967,970,926,320,932,2,4,108,0
945,967,970,927,322,930,1,4,106,1
944,967,970,926,323,930,1,4,107,0
946,967,970,926,322,933,1,4,107,1
947,967,970,926,326,933,1,4,107,1
947,967,970,926,328,933,1,4,107,0
947,967,970,926,328,934,2,4,106,0
947,967,970,926,326,933,1,4,107,0
947,967,970,926,319,933,1,5,107,0
947,967,970,926,328,934,1,5,108,1
948,967,970,926,327,935,1,5,108,1
948,966,970,926,312,935,1,5,108,0
947,966,970,926,312,933,1,4,108,0
947,967,970,926,320,933,2,5,108,0
947,966,969,927,325,933,1,4,106,0
947,967,969,927,324,932,1,3,102,0
946,967,969,927,325,931,1,3,99,0
944,966,969,927,327,929,1,3,97,0
942,967,968,927,315,923,2,3,95,1
937,966,968,927,307,920,1,3,85,0
939,966,969,928,317,921,1,3,86,0
938,966,968,928,319,921,0,2,86,0
938,967,969,928,318,921,1,4,87,0
938,966,968,927,317,921,1,4,90,0
938,967,968,927,316,921,1,2,92,0
939,966,968,927,317,922,1,3,93,1
939,966,968,928,318,922,2,3,94,0
939,966,969,928,311,922,1,3,95,0
940,967,969,928,308,921,2,3,93,1
939,966,969,927,334,922,1,3,91,1
939,966,968,927,317,920,0,3,90,0
938,966,969,927,318,922,1,3,91,0
939,966,970,927,320,922,1,3,96,0
939,966,969,928,293,922,2,3,91,0
939,966,969,927,297,921,1,2,92,0
939,967,969,928,311,921,1,3,93,0
938,966,969,927,344,921,1,3,91,1
938,966,969,928,319,920,1,3,89,0
938,966,969,928,327,920,1,3,91,0
939,967,969,927,370,924,2,3,91,1
942,966,969,927,362,926,1,3,92,0
942,967,969,927,366,927,1,3,94,0
942,966,969,927,366,926,1,3,94,0
941,966,969,928,322,926,1,3,96,0
940,967,969,928,337,923,1,3,98,0
941,966,969,928,367,927,1,3,93,0
943,966,969,929,379,927,1,3,92,0
943,966,969,928,377,928,1,4,91,0
943,966,970,928,377,927,1,3,92,0
943,966,969,928,396,928,1,3,93,0
943,966,969,928,395,928,1,3,92,0
943,967,969,928,397,928,1,4,92,0
943,966,969,928,397,928,1,3,92,1
943,966,969,928,398,928,1,3,92,0
943,967,969,928,401,928,1,3,91,0
