sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10
929,552,876,886,369,732,1,0,830,453
929,529,876,889,409,729,2,0,828,455
928,510,874,889,418,728,2,0,841,451
926,126,872,887,349,718,2,0,857,447
926,146,875,888,355,727,3,0,868,457
927,94,878,890,354,732,1,0,872,459
927,186,879,891,356,725,1,0,871,460
926,545,881,870,354,729,2,0,851,461
926,587,883,856,352,725,2,0,816,456
926,728,885,864,354,698,3,0,778,454
923,809,883,860,354,731,4,0,699,457
922,860,881,860,350,731,2,0,597,459
920,869,876,871,347,730,3,0,579,459
919,862,868,879,349,715,3,0,617,453
917,844,869,888,349,714,3,0,598,451
914,828,869,891,351,722,2,0,606,446
912,827,871,893,350,686,2,0,628,443
912,830,873,897,197,709,1,0,657,454
921,838,873,902,248,716,1,0,672,462
919,840,871,904,290,713,2,0,675,464
918,848,869,905,317,709,2,0,649,473
915,867,866,907,318,718,2,0,633,472
915,881,866,907,321,700,1,0,638,469
911,884,862,907,322,689,2,0,632,462
912,889,864,907,320,693,1,0,646,473
903,892,867,909,417,681,2,0,648,484
901,895,869,910,415,687,3,0,648,497
901,896,860,912,416,683,3,0,687,490
899,898,858,912,421,682,1,0,749,498
899,898,856,913,422,701,1,0,787,490
900,899,855,913,414,721,2,0,822,497
897,898,855,914,411,728,25,275,832,494
901,898,858,917,415,743,25,435,834,446
908,902,856,918,417,760,25,492,834,421
907,903,860,919,466,770,26,525,831,465
908,906,863,919,605,784,33,538,822,456
908,905,861,920,695,789,32,590,807,330
905,908,866,923,747,787,28,640,818,327
900,906,864,924,764,802,74,689,829,290
902,902,860,928,772,807,30,665,834,365
905,903,857,928,760,812,32,659,835,439
906,906,853,929,716,820,27,548,838,458
910,905,855,929,657,840,32,522,832,474
913,905,856,929,608,850,106,504,813,428
917,908,855,929,607,860,73,532,791,467
917,909,848,930,604,828,26,461,758,482
932,908,843,930,588,819,4,0,706,490
932,909,844,930,585,816,1,0,652,483
932,911,844,930,591,818,1,0,664,478
930,913,844,930,596,811,3,0,680,467
930,914,842,929,584,815,3,0,681,475
930,916,842,928,561,802,3,0,691,477
930,916,849,926,530,803,1,0,691,483
928,918,850,924,519,799,2,0,692,470
923,918,848,920,465,804,1,1,694,472
917,919,841,919,455,808,3,0,700,466
918,917,844,920,460,790,2,0,700,459
920,917,842,918,463,757,2,0,693,455
920,918,844,917,433,672,1,0,694,453
919,918,847,918,429,638,2,0,694,454
921,918,844,919,426,659,2,0,695,454
924,915,841,918,424,676,2,0,695,455
926,915,843,919,419,704,1,0,697,456
926,916,845,919,413,732,2,0,693,456
927,915,844,918,400,722,2,0,694,456
927,915,845,919,403,643,3,0,695,457
919,914,846,919,405,683,2,0,695,457
907,915,847,919,401,685,1,0,696,457
907,915,849,919,409,672,3,0,696,455
909,916,848,919,411,676,3,0,696,456
908,915,848,918,416,674,1,0,696,457
906,915,849,919,420,660,2,0,695,460
900,916,850,918,417,677,2,1,697,459
898,915,849,918,419,690,2,0,696,463
899,915,851,918,419,700,2,0,699,461
898,916,851,917,419,686,1,0,701,461
894,916,851,916,414,656,2,0,700,463
888,915,850,916,420,657,2,0,697,464
885,915,849,915,416,625,1,0,698,463
880,916,850,915,417,623,2,0,699,464
879,914,851,916,418,621,2,0,702,466
877,914,856,917,417,612,4,0,700,465
875,914,856,916,416,673,2,0,704,467
875,912,855,917,415,685,3,0,706,468
877,912,852,917,410,693,4,0,709,467
872,911,851,917,415,654,1,0,712,468
875,911,854,917,415,653,1,0,714,468
875,911,856,916,419,655,1,0,711,471
877,911,857,915,406,655,1,0,712,475
876,910,858,917,407,657,3,0,715,469
878,908,858,918,405,640,2,0,711,485
877,908,858,916,406,639,2,0,712,491
878,908,859,916,404,655,2,0,715,492
875,908,860,919,404,641,2,0,713,472
879,908,860,918,403,658,3,0,711,487
879,908,861,915,402,657,1,0,710,491
878,908,862,918,403,655,2,0,708,498
879,906,863,918,402,641,1,0,697,496
879,906,864,919,403,649,2,0,689,496
882,906,864,920,402,655,2,0,680,484
879,906,866,921,401,647,2,0,668,487
882,906,867,920,400,638,2,0,668,482
882,906,867,920,401,636,1,0,691,492
884,907,862,919,403,634,2,0,683,507
884,907,853,919,405,651,2,0,721,515
896,907,852,917,398,726,1,0,778,503
903,908,853,917,418,696,1,0,805,481
901,907,849,918,422,691,2,0,812,452
893,901,847,919,419,637,2,1,819,471
885,896,833,917,416,652,31,142,815,434
883,883,818,913,417,632,25,369,822,471
884,881,796,916,418,655,24,313,849,475
884,871,783,917,565,633,24,61,858,405
884,845,789,930,630,640,2,0,862,359
886,839,785,931,628,657,1,0,847,433
884,839,788,935,541,643,2,0,804,378
883,866,801,934,481,634,2,0,766,349
885,857,827,926,461,632,1,0,772,320
889,852,819,921,390,621,2,0,811,368
889,795,824,915,438,637,3,0,848,453
893,620,834,913,528,637,3,0,864,486
896,441,842,920,310,643,1,0,848,493
898,421,843,906,295,649,2,0,835,501
903,407,846,878,307,659,2,0,825,496
905,0,841,873,306,651,2,0,841,474
908,0,835,878,303,652,1,0,856,446
910,0,837,881,335,642,3,0,853,434
912,0,839,879,333,643,1,0,871,459
915,0,837,873,329,656,1,0,874,454
916,0,840,874,205,660,2,0,880,458
918,0,849,871,335,666,1,0,881,463
917,0,854,872,328,680,1,0,883,467
920,0,857,872,321,676,1,0,884,469
921,0,860,868,318,683,3,0,890,463
923,0,861,869,314,677,3,0,896,464
932,0,857,851,278,684,2,0,894,473
932,0,860,864,310,664,2,0,893,469
926,0,859,867,299,671,1,0,894,476
927,0,862,859,297,669,1,0,896,478
928,0,864,860,298,677,2,0,896,478
928,0,864,863,297,674,2,0,895,476
928,0,864,867,300,672,2,0,896,476
929,0,863,875,298,660,2,0,893,478
928,0,864,878,297,666,2,0,892,474
928,0,862,882,287,672,3,0,888,476
928,0,862,885,289,671,1,0,889,478
936,0,861,886,284,673,2,0,888,468
934,0,860,890,193,683,3,0,890,443
934,0,862,890,195,663,3,0,892,464
934,0,863,891,195,669,2,0,895,455
935,0,864,889,193,673,2,0,896,468
935,0,865,889,194,668,1,0,897,462
935,0,867,886,197,655,1,0,898,476
935,0,869,886,197,668,4,0,898,474
936,0,869,886,195,664,3,0,898,471
935,0,867,888,195,669,2,0,898,475
931,0,867,890,301,655,1,0,898,464
925,0,869,889,323,648,1,0,899,459
927,0,868,890,330,673,3,0,900,468
925,0,868,892,335,685,2,0,901,463
926,0,871,892,335,685,1,0,901,465
925,0,871,891,328,672,1,0,901,463
927,0,872,893,334,664,1,0,902,468
925,0,872,893,336,648,3,0,902,475
928,0,873,894,334,690,2,0,901,480
926,0,872,895,340,668,2,0,901,482
925,0,870,896,346,664,1,0,901,486
926,0,870,897,345,660,1,0,900,485
925,0,872,899,347,670,1,0,901,492
925,0,872,897,347,662,1,0,901,490
926,0,872,898,206,658,2,0,902,489
926,0,873,897,340,665,2,0,902,494
927,0,873,894,335,674,3,0,902,500
927,0,873,896,311,654,2,0,901,479
930,0,873,896,311,660,1,0,901,481
928,0,873,898,311,663,3,0,902,483
928,0,872,899,312,664,2,0,902,486
929,0,872,898,318,654,2,0,902,485
928,0,874,899,318,637,2,0,903,486
930,0,873,898,318,607,3,0,904,484
928,0,873,898,317,638,1,0,904,475
930,0,872,899,314,653,2,0,903,472
928,0,874,901,317,668,1,0,903,461
928,0,872,903,320,664,1,0,902,455
928,0,872,904,318,668,3,0,903,470
927,0,871,904,313,665,3,0,903,450
929,0,872,902,315,668,3,0,904,413
928,0,872,900,314,664,1,0,905,454
937,0,871,902,197,662,1,0,905,466
936,0,873,902,198,669,1,0,905,473
937,0,874,903,196,670,2,0,906,471
938,0,872,904,197,657,1,0,907,475
938,0,871,905,193,657,2,0,906,465
937,0,872,904,195,653,2,0,907,473
937,0,872,904,196,685,1,0,907,473
936,0,872,904,197,662,2,0,907,473
937,0,871,903,198,654,3,0,909,479
937,0,871,902,198,659,2,0,911,477
939,0,871,902,197,652,1,0,911,482
936,0,872,901,196,674,2,0,911,469
938,0,872,900,195,661,3,0,911,477
938,0,872,900,193,652,1,0,912,480
938,0,872,901,196,667,1,0,912,484
937,0,873,900,195,646,3,0,913,484
939,0,873,901,196,652,4,0,913,471
938,0,874,902,194,674,2,0,914,476
938,0,873,903,193,674,2,0,913,473
938,0,873,902,198,672,1,0,913,472
937,0,873,902,197,673,1,0,913,479
938,0,874,900,199,664,1,0,913,467
937,0,874,902,196,651,2,0,914,458
938,0,872,902,197,660,1,0,915,463
938,0,867,902,198,658,2,0,915,470
939,0,870,903,200,669,3,0,915,469
938,0,870,904,199,669,2,0,916,468
938,0,870,904,199,666,2,0,915,485
936,0,869,902,201,681,2,0,914,470
938,0,871,905,201,681,2,0,914,447
937,0,871,903,203,666,1,0,915,480
939,0,872,903,204,657,2,0,915,499
939,0,872,903,201,654,2,0,915,490
938,0,872,904,201,664,3,0,914,497
938,0,872,904,202,663,1,0,914,479
938,0,871,905,199,661,3,0,915,470
938,0,872,905,200,661,2,0,916,488
938,0,871,905,199,666,3,0,915,480
938,0,872,905,199,661,1,0,915,487
938,0,873,904,200,653,1,0,915,487
937,0,874,905,200,661,3,0,915,488
939,0,873,905,200,657,2,0,916,480
939,0,873,907,200,651,2,0,917,473
