sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10
922,971,846,808,717,903,962,954,180,811
921,972,846,808,716,901,962,954,217,821
922,971,845,804,718,904,962,953,195,811
924,968,845,788,713,908,961,952,188,814
923,967,845,791,715,905,962,954,167,800
923,968,844,793,715,904,961,954,167,800
922,967,843,795,715,902,962,955,168,785
923,968,842,798,715,902,961,954,165,776
922,969,843,801,716,903,962,954,164,781
922,969,842,801,716,903,963,955,164,779
921,970,842,803,717,902,962,954,165,785
923,969,841,804,718,902,962,954,165,794
922,969,841,804,715,902,963,954,167,791
921,971,841,805,715,902,964,954,165,798
921,970,841,805,716,901,963,954,166,801
922,970,840,806,716,902,963,954,165,810
921,970,840,806,718,902,963,953,166,804
922,970,840,802,719,905,960,953,163,786
923,967,840,795,716,904,959,954,150,781
921,965,838,795,718,898,958,954,131,780
920,967,835,795,712,899,959,955,126,814
919,967,834,768,715,897,959,956,151,819
919,965,834,769,713,897,960,956,161,798
919,967,833,770,715,897,962,954,166,743
919,969,833,773,715,896,964,956,169,803
917,970,832,775,716,893,964,955,170,823
917,972,832,782,717,893,963,955,185,836
918,973,833,786,714,894,961,952,189,832
918,973,832,794,715,894,959,950,202,810
918,974,832,797,713,894,960,951,191,816
919,975,832,792,713,894,961,952,193,826
919,974,832,791,712,895,964,953,207,835
918,975,831,788,711,894,964,954,195,822
919,975,832,788,714,894,963,953,193,804
919,974,830,788,714,895,962,953,194,804
917,975,829,783,714,894,962,954,191,814
918,974,828,786,717,894,964,954,193,834
918,973,828,789,719,895,964,954,199,835
918,974,828,791,715,895,963,953,199,830
918,975,828,785,713,895,963,954,196,828
918,975,829,783,714,895,962,954,197,824
918,974,829,785,713,895,962,953,197,827
919,974,828,787,712,896,963,953,211,825
918,975,827,789,714,896,965,953,219,833
919,975,828,790,711,896,964,954,212,833
920,973,828,788,714,897,963,952,211,841
919,975,828,784,709,897,963,952,214,840
919,974,827,787,713,897,963,953,191,841
919,973,827,786,718,896,963,953,189,840
918,974,827,784,717,896,964,953,188,848
919,973,829,783,716,896,963,953,188,846
919,973,828,785,715,897,964,953,178,848
920,974,827,785,718,897,964,953,185,848
919,973,829,786,717,897,964,954,186,849
919,973,829,784,720,898,963,952,177,841
920,973,830,781,721,898,963,952,180,847
920,973,829,788,720,897,964,953,181,850
920,972,829,786,720,898,964,953,168,849
920,973,830,787,718,897,964,953,168,849
919,972,829,789,719,898,964,952,166,844
920,973,829,788,718,898,964,953,165,841
920,973,830,784,717,899,964,953,165,842
920,972,829,784,718,899,964,953,164,837
920,973,830,785,721,900,962,953,164,832
921,972,831,786,723,899,962,953,165,828
920,973,829,783,724,898,964,954,164,838
920,973,829,785,720,898,964,953,166,848
919,974,829,786,725,897,964,953,166,837
919,975,827,773,721,895,964,950,179,833
918,976,826,780,725,894,964,949,188,849
918,976,825,779,722,894,965,949,189,846
917,976,823,783,724,894,966,950,211,836
917,977,826,782,724,894,966,950,206,828
919,976,826,783,725,896,965,948,181,828
919,975,826,782,720,898,966,950,179,842
919,975,827,786,718,898,965,948,177,852
920,974,827,786,717,898,966,947,181,848
921,973,827,788,720,900,966,945,180,847
920,973,827,791,718,899,965,947,185,844
921,973,827,793,716,899,965,946,166,838
920,973,828,792,714,899,966,947,166,843
920,974,828,795,717,899,966,947,166,851
921,973,828,795,721,899,965,946,181,854
921,973,828,795,722,899,966,947,175,853
920,973,828,797,720,900,967,946,174,854
922,973,828,797,722,900,965,946,165,856
921,972,828,793,722,899,966,946,167,852
920,973,828,791,721,899,966,946,166,855
921,972,827,792,721,899,967,947,166,860
920,973,827,789,721,899,966,947,165,853
920,972,828,776,721,899,966,947,163,854
921,972,827,780,724,899,967,946,162,855
920,973,827,782,726,898,966,947,164,851
920,973,828,783,726,899,965,946,163,851
920,973,827,784,725,899,966,947,162,852
920,973,827,784,726,898,966,947,161,853
920,972,825,784,726,899,966,947,162,852
920,974,826,783,725,898,966,948,160,851
920,973,825,768,728,896,967,947,161,853
919,974,824,785,726,896,967,948,161,846
919,975,826,797,726,896,966,948,161,846
919,975,826,798,727,895,964,948,163,850
919,975,825,800,727,896,965,948,166,852
919,975,825,801,725,896,965,947,166,856
919,975,826,804,722,897,964,948,166,851
920,975,826,806,722,898,963,948,166,850
920,975,827,805,723,899,964,949,163,834
922,972,827,801,718,899,965,949,164,844
920,974,826,801,720,897,966,950,168,842
919,973,825,804,702,898,972,951,151,852
920,957,824,816,700,899,975,951,138,835
920,958,826,813,706,899,974,951,139,837
920,958,825,811,707,898,972,950,150,843
921,960,827,812,711,899,973,951,135,849
920,954,826,819,703,899,974,952,132,847
920,949,825,823,706,899,975,952,132,849
921,949,825,822,709,900,975,952,126,855
921,952,824,821,711,900,973,952,129,843
921,954,824,817,708,899,970,953,113,848
920,956,823,821,714,899,963,954,102,844
921,957,826,823,716,901,960,953,140,852
922,957,825,823,719,903,955,953,141,841
922,959,826,821,714,903,946,954,112,827
921,966,825,818,699,904,945,952,112,849
922,969,829,820,702,905,950,953,114,846
923,971,829,817,704,905,953,953,106,841
922,973,830,820,706,905,957,953,115,837
924,974,823,819,712,904,958,954,104,832
921,974,823,821,715,901,961,953,86,816
921,976,818,808,714,898,961,953,93,826
918,975,817,813,716,894,962,952,130,814
918,976,815,808,722,894,960,952,139,830
918,976,814,808,727,894,963,952,139,837
917,978,812,770,700,896,964,954,141,843
918,975,815,791,715,897,964,954,136,853
918,975,814,791,715,899,963,953,124,841
920,975,815,794,717,899,962,950,140,824
920,976,812,791,717,898,964,949,143,776
919,975,812,789,716,899,963,949,122,822
920,976,813,797,718,899,964,952,102,835
919,976,812,795,718,898,963,952,107,832
920,975,812,796,722,899,963,952,114,832
920,976,813,804,724,898,962,953,106,839
918,976,812,805,722,893,959,953,103,857
918,976,810,799,712,890,957,953,106,852
916,977,810,777,716,889,959,954,107,836
916,978,808,778,723,891,960,954,111,806
916,979,807,808,731,893,963,955,102,827
916,978,808,823,735,892,964,954,137,792
918,976,808,810,737,895,965,953,139,766
918,976,808,814,736,897,966,949,143,789
917,977,810,801,733,898,966,947,144,713
919,978,811,809,739,898,966,948,145,353
919,977,811,802,738,899,966,947,145,389
920,977,811,806,738,899,967,949,144,673
919,977,810,809,741,898,967,949,139,706
919,978,811,803,734,898,968,949,140,710
920,978,809,799,732,899,966,951,138,693
919,977,812,795,724,903,964,948,139,678
921,976,811,794,728,904,966,948,143,379
921,976,811,787,727,902,967,949,145,671
919,976,812,789,725,901,968,950,115,719
921,976,811,797,730,901,968,949,114,727
920,976,811,795,730,900,968,950,140,715
920,976,814,789,729,900,968,950,144,698
920,976,814,783,730,901,969,949,145,692
920,976,814,791,736,901,969,949,145,709
921,976,814,788,732,900,969,950,145,701
920,976,814,792,735,900,969,949,144,709
920,976,814,798,736,901,970,949,143,729
920,977,814,796,732,900,969,949,128,743
921,976,814,796,730,901,969,948,115,716
921,976,813,798,734,901,968,944,143,663
921,973,813,802,736,902,969,945,141,729
920,974,812,794,727,900,968,948,107,807
920,973,811,803,720,901,969,948,110,832
920,973,812,805,728,901,970,947,103,820
920,974,813,800,737,900,969,946,141,732
921,973,812,800,738,901,970,945,142,740
920,974,812,798,737,898,970,945,144,743
919,974,810,791,738,896,970,946,125,760
918,975,809,780,738,896,971,948,113,755
919,975,810,781,738,895,972,949,112,720
918,974,810,781,736,894,971,948,125,725
918,975,809,787,734,895,971,948,144,744
918,976,810,785,735,897,973,949,144,740
919,978,811,797,733,897,973,949,145,742
920,976,812,797,722,900,972,950,142,757
920,975,813,798,718,898,971,950,145,811
920,976,813,802,711,899,971,950,139,789
920,976,812,799,719,899,972,949,142,752
920,977,811,806,724,898,973,950,144,727
920,976,813,814,728,899,972,948,146,715
920,977,811,816,732,899,973,949,146,729
920,976,810,816,734,898,973,949,148,752
919,975,812,813,725,899,972,949,147,752
920,976,811,814,727,899,972,950,148,739
920,975,810,808,723,900,973,949,151,732
920,977,812,795,712,899,972,950,122,730
921,976,811,790,711,899,971,950,119,748
920,976,811,794,701,900,972,951,117,767
920,976,811,795,704,898,971,951,116,773
920,976,810,792,712,899,971,950,109,735
920,976,810,792,709,899,972,951,113,708
920,976,810,793,713,899,972,950,118,690
920,977,810,792,714,899,973,951,112,688
920,976,810,788,713,899,973,951,113,699
920,977,811,786,713,899,973,950,114,719
920,976,809,783,713,898,974,950,116,736
920,976,809,789,716,898,974,950,122,738
919,976,810,790,714,896,974,950,122,710
920,976,810,793,711,897,973,950,143,679
920,977,809,796,713,897,975,949,151,686
919,977,810,798,711,897,975,950,149,555
921,977,809,797,711,898,975,949,150,491
920,978,810,800,708,899,975,950,150,608
920,977,810,797,704,898,975,951,146,704
920,976,810,799,706,899,974,950,157,726
920,977,809,801,708,898,975,951,161,692
920,978,810,802,709,898,974,951,161,628
921,976,810,801,710,899,974,949,162,526
921,977,810,801,712,899,975,949,158,636
921,976,810,800,710,899,974,948,160,646
922,976,810,803,705,899,975,948,163,683
920,977,810,802,706,899,975,948,164,679
921,977,809,804,702,899,974,948,160,668
921,976,809,805,705,901,975,947,166,688
920,978,810,805,705,899,974,948,166,701
921,977,810,807,707,900,974,947,166,710
922,977,810,807,707,900,975,947,162,695
922,977,810,807,708,901,975,947,158,623
921,978,810,805,709,900,974,948,152,595
921,977,810,806,710,899,975,947,159,544
921,977,810,806,710,899,975,947,137,528
920,977,810,807,710,899,975,947,148,546
920,978,810,806,708,898,974,947,160,405
921,977,809,805,708,899,976,947,161,342
921,977,810,806,709,899,975,947,161,106
920,977,809,806,710,899,976,947,160,133
920,978,810,806,707,898,976,948,164,156
921,978,810,806,708,898,976,947,161,282
922,977,810,806,710,899,975,946,154,151
921,978,810,805,708,900,975,947,162,94
921,978,810,807,710,899,975,947,155,92
921,978,810,807,712,899,975,947,158,471
921,977,810,808,709,901,975,947,158,668
921,978,810,808,706,900,975,946,144,698
921,977,809,807,707,900,976,948,153,694
921,976,810,808,711,899,975,946,162,688
920,977,808,809,713,900,975,947,163,694
920,977,809,810,714,900,976,948,159,722
921,976,808,804,713,901,976,945,133,734
921,975,809,801,713,901,975,946,130,736
921,976,809,803,714,899,976,946,128,733
921,976,808,805,711,901,976,946,124,731
921,977,810,809,712,900,976,946,129,735
921,977,810,809,713,900,976,946,129,738
922,977,809,811,713,900,976,946,130,738
921,976,808,811,710,900,976,946,134,729
921,977,809,810,710,900,976,946,134,728
921,977,808,811,712,899,976,947,131,733
921,977,808,811,713,900,976,946,135,726
922,977,808,812,713,901,977,945,134,714
921,978,808,811,713,900,977,946,133,667
921,977,808,812,714,899,976,945,135,640
920,978,808,811,712,899,976,946,134,697
921,977,808,811,710,899,977,945,130,705
921,977,809,811,708,900,977,946,129,711
922,977,808,811,709,900,977,946,134,703
921,977,808,811,709,899,976,945,131,676
922,977,808,812,709,900,976,945,133,697
921,977,807,810,708,901,977,945,137,699
921,978,809,811,707,900,976,946,133,705
922,976,808,812,709,901,977,945,133,708
921,977,808,812,709,900,977,946,138,661
922,977,808,813,709,900,977,945,134,692
921,978,808,814,710,899,976,945,130,713
921,977,808,813,709,900,977,945,134,728
922,977,808,814,709,900,976,945,131,731
922,977,808,814,709,900,977,945,129,729
921,977,809,814,708,899,976,944,128,724
922,977,808,814,709,900,976,944,127,734
923,977,815,813,709,877,977,944,130,736
929,978,815,814,709,877,976,944,129,739
930,977,815,814,709,902,977,944,129,734
923,977,808,814,710,901,976,943,123,738
922,977,808,814,710,900,977,943,123,737
929,978,814,817,709,877,976,944,123,726
930,976,812,825,707,877,976,944,127,712
929,977,814,824,709,877,976,945,124,626
924,977,809,818,709,894,977,944,124,486
923,976,808,817,711,895,976,944,123,509
923,976,808,818,711,894,977,944,122,554
923,976,808,817,709,895,977,944,121,586
921,977,808,818,708,897,976,944,116,568
922,977,808,818,707,900,976,941,119,632
923,977,809,813,710,899,976,941,118,719
923,975,807,799,710,896,977,942,116,745
921,975,808,801,697,896,976,944,117,750
923,972,808,796,693,898,976,944,110,760
922,972,808,797,701,898,976,946,109,720
923,973,808,799,704,897,976,946,111,722
923,973,808,799,703,900,977,947,107,717
923,973,808,800,705,899,977,947,111,705
924,973,808,801,706,899,977,946,113,605
923,974,808,800,709,898,977,946,113,528
922,975,807,804,708,895,977,944,105,691
922,976,806,806,704,896,977,944,125,726
922,977,806,814,707,896,978,945,134,564
922,978,806,810,705,896,977,945,137,319
921,978,806,813,705,899,977,945,139,333
922,977,805,812,705,901,978,945,143,335
921,978,805,813,705,901,978,946,145,401
923,977,806,815,708,902,977,944,149,571
923,976,806,813,709,903,978,944,148,640
923,976,806,813,708,902,977,944,141,696
923,976,807,813,709,902,977,945,145,673
924,976,806,812,709,901,978,945,122,523
923,978,806,813,709,900,978,945,124,440
923,977,806,816,709,903,977,944,123,75
923,977,805,818,710,907,977,944,119,60
922,977,805,819,709,907,978,945,122,243
922,978,806,819,708,907,977,944,118,322
923,977,806,819,708,907,977,945,113,359
923,977,805,819,710,906,978,945,114,357
923,977,806,820,711,907,977,945,117,340
929,977,812,819,711,906,977,946,115,370
930,977,805,819,712,884,978,945,116,393
929,977,806,820,712,906,978,945,117,365
930,977,806,819,713,904,978,946,116,324
930,977,806,820,712,884,978,946,114,364
930,977,811,820,713,908,978,945,111,426
923,977,805,820,713,908,978,946,117,457
923,977,805,820,713,908,978,946,121,464
922,977,805,820,713,908,978,946,121,416
923,977,805,820,714,908,978,945,119,444
922,977,805,820,714,908,978,946,118,439
923,977,805,820,714,908,978,946,123,470
923,977,806,821,714,909,977,946,121,462
923,977,804,820,714,908,978,945,122,470
923,977,805,820,715,909,978,945,115,502
930,976,805,810,712,908,978,943,113,440
922,974,805,793,706,908,978,945,114,403
922,976,804,807,709,907,977,946,112,668
922,974,804,806,713,907,978,946,115,629
922,975,804,809,710,907,978,946,118,612
922,975,804,811,713,907,978,945,112,534
922,976,804,812,705,906,978,945,119,466
921,977,804,814,703,906,978,946,121,509
922,978,804,818,706,905,978,946,110,130
929,977,804,818,707,907,978,945,102,95
921,978,804,819,706,906,978,945,106,100
922,977,804,820,709,906,979,944,101,82
930,978,804,820,709,906,978,945,102,65
930,977,805,820,710,906,978,945,102,79
922,977,805,820,711,906,978,946,105,73
922,977,806,820,711,907,978,945,106,166
922,977,806,820,711,908,978,945,108,196
923,977,806,821,711,907,978,945,109,272
923,977,806,821,713,908,978,945,109,309
923,977,806,821,714,909,978,945,108,146
923,977,806,821,713,908,978,945,108,183
923,977,806,820,712,908,978,945,105,304
923,977,806,821,712,908,978,945,107,368
924,977,806,821,712,907,978,945,107,355
923,977,806,821,714,907,979,945,106,236
924,977,807,821,714,907,978,945,104,135
923,977,807,820,715,906,978,945,106,183
923,976,806,821,714,908,978,946,107,212
924,977,806,822,715,908,978,946,107,296
923,977,806,821,714,907,978,946,107,184
924,977,806,821,715,908,978,945,105,112
924,976,806,822,717,908,978,945,105,155
924,977,805,821,715,908,979,945,107,250
923,978,807,823,715,907,978,946,111,332
923,976,806,822,715,909,977,945,110,357
924,978,806,821,715,908,978,946,109,351
924,977,806,822,715,907,979,945,110,344
923,977,807,822,714,908,978,945,108,381
923,977,806,822,715,908,978,946,109,380
923,977,806,822,717,907,979,945,111,393
930,977,806,821,715,908,979,945,110,386
923,977,806,823,717,907,978,945,112,388
924,977,806,822,717,909,978,945,112,393
