sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10
973,958,771,715,760,399,100,0,0,0
973,959,773,716,760,399,100,0,0,0
973,959,774,719,760,388,100,0,1,0
973,959,775,719,760,399,99,0,1,0
973,959,774,718,760,406,98,0,1,0
973,959,773,719,760,410,99,0,0,0
972,959,773,718,760,400,98,0,0,0
973,959,775,717,760,414,97,0,0,0
973,959,775,718,760,418,97,0,1,0
972,959,774,719,761,418,96,0,1,0
973,959,774,716,761,418,96,0,1,0
973,959,773,718,762,419,96,0,1,0
973,959,774,718,763,417,95,0,1,0
973,959,774,717,764,417,96,0,1,0
973,960,773,717,763,417,96,0,1,0
973,959,774,717,763,418,94,0,0,0
973,959,774,716,763,415,94,0,0,0
973,959,775,714,763,412,92,0,0,0
973,960,775,714,763,404,93,0,0,0
973,959,774,711,763,403,92,0,0,0
974,959,772,712,764,400,92,0,0,0
974,959,774,712,764,405,94,0,0,0
973,959,774,712,764,406,92,0,1,0
973,959,776,711,764,411,92,1,1,0
973,959,776,712,764,411,91,0,0,0
973,959,774,713,763,410,90,0,1,0
973,959,775,713,763,408,90,0,0,0
973,959,775,712,763,405,89,0,0,0
973,959,777,711,763,406,82,0,0,0
973,959,776,712,762,418,80,0,0,0
973,960,775,713,762,417,83,0,1,0
973,960,776,713,762,416,86,1,0,0
973,959,776,713,763,417,90,1,0,0
973,959,778,714,762,417,78,0,1,0
974,959,777,709,763,417,83,0,1,0
973,959,775,711,762,418,88,0,0,0
973,959,776,711,763,418,85,0,0,0
973,959,775,713,763,417,80,0,1,0
973,959,775,713,763,417,83,0,0,0
973,959,777,710,763,415,84,0,1,0
974,959,776,710,764,406,80,0,0,0
973,960,775,712,762,407,79,0,0,0
973,959,776,711,763,405,83,0,1,1
973,960,776,712,763,405,85,0,1,0
973,959,776,712,763,414,84,0,0,0
973,959,778,711,763,408,86,0,1,0
973,959,777,711,762,416,84,1,1,0
973,959,776,711,762,415,83,0,1,0
973,959,776,711,763,414,82,0,1,0
973,959,777,711,762,415,84,0,1,1
973,959,777,710,763,414,83,0,1,0
973,960,778,710,762,414,83,0,1,0
973,959,777,715,762,414,88,0,1,0
973,959,778,715,762,418,90,0,0,0
973,959,778,716,763,414,87,0,0,0
974,959,779,716,762,419,86,1,1,0
973,960,778,715,763,417,83,0,0,0
973,960,779,711,762,417,79,0,0,0
973,959,777,716,763,419,82,1,1,0
973,959,777,715,764,419,76,0,1,0
973,960,779,716,763,416,79,0,0,0
974,959,778,716,764,420,82,1,0,0
973,959,778,716,763,418,79,0,0,0
974,959,780,711,764,421,87,0,1,1
974,959,778,716,764,404,87,0,1,0
973,960,767,713,763,419,71,0,0,0
973,960,774,714,758,421,71,0,1,0
973,959,765,710,756,421,70,0,1,0
974,959,767,711,756,416,58,0,1,0
973,959,773,711,755,415,64,0,1,0
973,959,771,708,758,415,59,0,1,0
973,959,764,710,759,411,52,0,0,0
973,959,757,706,764,421,25,0,1,0
972,959,766,709,765,421,38,0,1,0
972,959,763,709,766,417,49,0,0,0
973,959,764,710,765,417,40,0,0,0
973,959,754,709,762,420,44,0,1,0
973,959,757,713,763,419,46,0,1,0
973,959,760,710,763,418,52,0,0,0
973,959,766,710,763,416,45,0,1,0
972,960,762,709,764,418,41,0,0,0
973,959,767,713,761,415,47,0,1,0
973,959,749,711,761,416,64,0,1,0
973,959,755,713,763,418,49,0,1,0
973,959,767,713,764,416,48,0,1,0
972,960,765,713,763,415,58,0,1,0
973,959,764,714,763,415,57,0,0,0
973,959,766,713,762,416,64,0,1,0
973,959,764,713,763,415,57,0,1,0
973,959,769,710,764,415,59,0,1,0
973,959,765,708,765,413,62,0,1,0
973,959,767,708,766,412,58,0,0,0
973,959,759,709,767,415,57,0,0,0
973,959,755,714,767,413,56,0,1,0
973,960,764,714,768,416,55,0,1,0
973,959,767,715,765,415,56,0,1,0
973,959,765,714,765,412,56,0,1,0
973,959,761,708,766,413,54,0,1,0
973,959,765,708,765,415,48,0,2,0
973,959,768,710,766,418,50,0,0,0
972,959,762,709,767,416,51,0,1,0
972,959,763,710,766,412,55,0,0,0
973,959,763,708,766,418,54,1,1,0
973,959,765,708,766,418,61,0,1,0
973,959,770,710,765,412,59,0,1,0
973,960,761,710,765,409,54,0,0,0
973,959,764,711,766,419,56,0,0,0
973,959,765,713,766,408,53,0,0,0
972,959,774,712,765,406,51,0,1,0
973,959,767,712,766,417,50,0,0,0
972,960,755,709,766,411,50,0,1,0
972,960,758,711,765,411,52,0,1,0
973,959,759,709,765,414,54,0,1,0
974,959,768,709,764,415,51,0,1,0
973,959,765,710,763,416,53,0,1,0
972,959,760,707,763,420,51,0,1,0
972,959,762,711,762,420,52,0,1,0
973,959,764,707,761,419,54,1,1,0
973,959,770,711,761,421,52,0,1,0
973,959,759,710,759,423,53,0,1,0
973,959,765,711,757,426,51,0,1,0
973,959,766,712,757,424,55,0,0,0
973,958,773,711,756,423,57,1,1,0
973,959,772,714,756,420,55,0,1,0
973,959,765,711,755,420,55,0,1,0
972,959,771,711,754,421,55,0,0,0
973,958,771,711,756,422,58,1,0,0
974,958,778,712,755,422,61,1,1,0
973,959,772,713,755,423,57,0,1,0
973,958,775,710,754,422,60,1,0,0
972,959,775,709,753,421,58,0,0,0
973,958,775,712,755,420,60,1,0,0
973,959,777,711,754,421,57,0,1,0
973,958,775,713,754,420,57,0,1,0
973,958,775,714,751,421,53,0,1,0
973,959,775,706,746,421,58,0,0,0
973,958,773,698,747,420,54,0,2,0
973,958,781,701,742,420,52,0,0,0
973,958,772,699,743,422,47,0,1,0
973,958,782,695,746,420,51,0,0,0
973,958,783,696,748,417,53,0,1,0
973,958,785,696,748,417,52,1,1,0
973,958,783,696,748,416,52,0,0,0
973,958,784,697,748,408,54,1,1,0
973,958,783,695,746,418,50,0,1,0
973,958,771,698,746,422,52,0,1,0
972,959,781,698,745,420,49,1,0,0
973,958,779,700,746,423,46,1,0,0
974,958,777,697,746,422,48,0,0,0
973,959,778,697,747,423,48,0,0,0
972,959,776,699,746,426,46,0,1,0
973,959,778,699,747,427,2,0,0,0
974,958,778,698,748,427,48,0,1,0
973,959,777,700,748,428,49,0,1,0
972,959,777,699,748,427,48,0,1,0
973,958,778,700,747,427,48,0,0,0
973,958,778,700,747,428,47,0,0,0
973,959,776,698,747,427,45,0,1,0
973,958,775,701,748,427,45,0,0,0
973,958,775,701,748,427,46,0,1,0
972,959,776,701,747,426,43,0,1,0
971,958,774,701,748,426,36,0,0,0
973,958,776,701,748,426,43,0,1,0
973,958,772,701,749,426,45,0,0,0
973,958,772,701,749,426,40,0,1,0
973,959,773,701,748,427,35,0,1,0
972,959,778,703,748,427,38,1,0,0
973,959,775,703,749,428,37,0,0,0
973,958,771,700,749,428,40,0,1,0
973,958,772,702,749,427,35,0,1,1
972,958,772,701,749,428,36,0,0,0
973,958,778,702,749,427,35,0,1,0
974,958,777,704,750,428,40,1,1,0
973,958,776,700,749,429,37,0,1,0
972,959,777,703,748,427,1,0,0,0
973,958,779,702,747,429,2,0,0,0
973,958,778,706,746,429,2,0,0,0
974,958,780,711,748,428,3,0,0,0
974,958,781,713,747,429,2,0,1,0
973,959,775,712,748,428,3,0,0,0
972,958,780,705,748,429,2,0,0,0
973,958,782,698,748,427,2,0,0,0
973,958,781,694,748,426,2,0,1,0
972,959,781,701,748,428,2,0,2,0
972,958,779,697,747,428,2,0,10,0
973,958,778,698,748,428,2,1,7,0
973,958,780,698,748,426,2,0,7,0
974,958,776,698,748,428,2,0,59,0
974,958,775,694,748,429,2,0,51,0
974,959,777,701,750,429,3,0,59,0
974,959,774,704,750,425,2,1,52,0
973,958,781,704,751,424,4,1,66,0
974,959,778,705,750,425,3,0,66,0
973,959,773,704,751,425,3,0,63,0
973,958,781,705,751,429,4,0,0,0
973,959,778,704,751,428,2,0,0,0
973,959,778,704,751,429,3,0,0,0
973,959,779,707,752,429,3,0,0,0
973,958,778,709,752,429,2,0,0,0
973,959,772,705,751,429,2,0,0,0
973,958,776,708,751,430,2,0,0,0
974,958,776,709,751,429,3,0,0,0
973,959,775,707,752,430,2,0,0,0
973,958,764,706,752,430,2,0,0,0
973,958,766,705,752,429,2,0,1,0
973,959,764,706,751,435,2,0,0,0
973,959,770,704,752,430,2,0,0,0
973,958,770,705,751,425,2,0,0,0
973,958,773,706,752,426,3,0,0,0
973,958,776,704,753,428,2,0,0,0
973,959,769,705,752,430,2,0,0,0
973,959,778,704,753,430,3,0,0,0
973,959,772,706,752,432,2,0,0,0
973,959,772,704,753,431,3,0,0,0
973,959,776,706,754,429,3,0,0,0
973,958,776,706,754,432,3,0,0,0
973,958,769,706,755,431,3,0,0,0
973,959,771,705,754,431,3,0,0,0
973,959,772,706,754,430,3,0,0,0
972,959,771,706,754,428,3,0,0,0
973,958,772,708,754,431,3,0,0,0
973,958,769,707,754,431,2,0,1,0
973,959,771,710,754,425,2,1,17,1
974,959,773,709,753,428,3,1,50,0
973,959,762,705,753,429,3,0,58,0
972,959,763,705,751,425,3,0,62,0
972,959,775,708,747,428,3,0,55,1
973,958,764,702,734,430,4,0,61,0
973,958,756,699,736,429,3,0,51,0
973,958,754,691,749,424,3,0,49,0
974,959,773,704,751,424,2,0,0,0
973,959,756,703,752,423,3,0,0,0
973,958,759,706,752,424,3,0,0,0
973,959,764,708,752,422,3,0,0,0
973,959,765,707,753,430,2,0,9,0
973,959,761,707,752,428,3,0,6,0
973,958,770,703,750,430,4,0,17,0
973,958,763,707,753,426,4,0,11,0
973,958,765,705,752,428,3,1,10,0
973,959,763,703,752,429,3,1,16,0
973,958,758,703,754,429,3,1,18,1
973,959,768,698,753,424,4,1,19,0
973,959,767,703,753,425,3,0,20,0
973,959,768,704,754,425,4,1,29,0
973,959,767,703,751,426,4,1,30,0
972,959,768,699,752,425,3,0,29,0
973,959,771,702,751,426,4,1,31,1
973,959,764,699,753,426,3,0,29,0
973,959,771,702,755,431,3,1,20,0
974,959,768,696,753,431,4,0,25,0
972,960,765,702,755,433,3,0,42,0
973,959,766,700,754,430,4,1,35,1
973,959,771,703,755,430,4,1,42,0
973,959,771,704,755,433,3,1,42,0
973,959,766,700,753,428,3,0,41,0
974,959,768,702,755,429,3,0,51,0
973,959,771,702,753,427,3,0,47,0
973,959,762,699,753,429,4,0,51,0
974,959,762,700,754,424,3,2,54,1
972,959,768,699,754,420,4,1,52,1
973,959,769,699,755,415,3,0,54,0
973,959,769,700,755,422,4,0,58,1
973,959,768,697,755,421,4,1,60,0
973,959,762,697,755,424,4,1,57,0
973,959,763,692,755,421,4,1,47,0
973,960,768,694,755,422,3,0,50,0
973,958,764,695,755,423,4,0,48,0
973,959,765,694,755,425,4,1,48,0
973,959,771,694,755,424,4,1,55,0
973,959,772,697,756,429,4,1,58,0
974,959,771,696,757,427,4,1,60,0
973,959,772,695,755,429,4,1,63,1
974,959,763,691,750,427,4,0,64,0
973,959,770,696,751,428,4,1,66,1
973,958,764,695,750,428,3,0,69,0
973,959,773,698,751,426,4,0,65,0
972,959,767,700,750,427,3,0,63,0
973,958,770,699,752,425,4,1,64,0
973,959,772,702,753,426,3,0,65,1
973,958,768,701,752,428,4,0,66,0
974,959,773,704,752,427,3,0,66,1
973,959,773,703,753,427,5,0,67,1
973,958,772,705,754,428,4,1,68,0
974,959,772,704,754,428,3,1,68,1
972,959,774,702,754,427,3,1,68,1
973,959,775,702,755,423,4,0,68,1
973,958,773,703,754,425,4,0,69,0
973,959,775,702,754,425,3,0,69,0
973,960,775,703,754,423,3,1,69,1
973,959,777,702,755,423,4,1,69,0
973,958,776,703,755,425,4,1,69,0
974,959,776,701,754,424,3,0,69,0
974,959,776,704,754,424,3,0,70,0
974,958,776,703,755,426,4,0,70,1
974,958,775,705,755,425,4,0,69,0
974,959,774,706,755,424,4,1,70,1
974,959,771,706,754,423,4,0,69,0
973,959,773,707,755,424,4,0,70,0
974,959,771,699,754,426,4,1,71,1
974,958,773,703,754,426,4,1,71,1
974,958,772,703,755,427,3,1,71,0
973,959,775,705,754,426,3,0,71,1
972,959,775,704,755,424,4,0,72,0
973,959,776,701,756,425,4,1,71,0
973,959,777,705,756,426,3,0,71,0
973,960,775,704,755,427,3,0,70,0
973,960,777,706,755,429,3,0,70,1
973,959,776,707,756,429,4,0,70,0
973,959,777,707,755,427,4,0,71,1
973,959,776,707,755,427,4,1,71,0
973,960,776,709,755,428,4,1,71,0
973,959,776,708,755,425,4,1,71,1
974,959,776,708,755,426,3,1,71,0
973,959,776,709,755,427,4,1,71,1
973,959,775,709,755,428,4,1,71,0
973,959,775,708,755,430,4,1,71,1
973,959,776,710,755,427,4,0,71,0
973,959,775,709,756,428,4,0,71,0
973,959,777,709,755,426,3,0,71,0
973,959,776,710,755,428,4,1,71,0
973,959,775,709,755,428,4,0,72,1
973,959,776,709,755,425,3,0,72,1
973,959,776,709,755,429,3,0,71,0
973,960,777,709,755,427,4,0,72,0
974,959,777,708,755,426,4,1,72,1
973,959,776,709,755,427,3,0,72,1
973,959,776,709,755,428,3,1,72,1
973,960,776,710,755,427,5,1,72,0
973,959,777,709,755,427,4,1,72,1
973,959,777,710,755,427,4,1,72,0
973,959,776,709,755,428,4,1,72,1
974,959,777,710,755,426,4,0,73,0
973,960,777,710,755,425,4,0,73,0
973,959,777,709,755,425,4,1,73,1
973,960,776,709,755,428,4,0,73,0
973,960,775,709,755,429,4,0,72,1
973,960,776,710,755,428,4,1,73,1
973,959,776,710,755,427,4,0,73,0
973,959,777,710,755,427,3,0,72,0
973,959,777,710,755,429,3,0,73,0
973,959,776,709,755,429,4,1,73,0
974,959,776,710,756,429,4,1,73,0
973,959,777,710,755,428,3,0,73,0
973,959,776,709,755,428,4,1,73,1
974,959,778,709,755,428,4,1,73,0
973,959,777,708,755,429,4,1,74,1
973,959,776,708,756,430,4,1,73,1
973,959,777,710,756,431,3,1,74,0
973,959,776,709,756,431,3,0,73,0
973,959,777,709,756,432,4,1,73,0
973,959,777,708,756,432,4,1,73,1
973,960,775,710,754,435,4,0,74,1
973,959,774,709,754,437,4,0,74,0
973,959,777,708,755,438,4,1,74,0
973,960,777,708,755,440,4,1,74,0
973,959,778,707,755,437,4,1,74,1
973,960,777,707,755,437,4,1,74,1
973,959,776,707,756,434,3,0,74,0
973,959,777,707,756,436,4,0,74,1
973,959,778,706,756,436,4,1,74,0
973,960,778,707,756,436,4,1,74,1
973,959,778,707,757,437,4,1,74,0
973,959,778,707,757,437,4,1,74,0
973,960,778,707,756,437,4,0,74,1
973,959,779,709,757,439,3,0,74,0
973,959,777,709,757,439,3,0,74,0
974,959,778,709,757,440,4,1,74,0
974,959,778,709,757,439,3,0,75,0
973,959,778,709,757,438,3,1,75,1
973,959,778,710,757,439,3,0,75,1
973,959,778,709,757,442,3,0,74,0
974,958,779,710,757,441,4,0,75,0
973,960,779,709,757,441,3,0,74,0
973,959,778,709,757,440,4,0,74,0
974,959,778,710,757,440,4,0,75,0
974,959,778,710,757,441,3,0,75,1
973,960,778,710,758,440,4,0,75,0
973,960,780,710,757,443,3,0,75,0
973,959,779,710,758,442,4,0,75,1
974,960,779,710,758,443,3,0,76,0
973,960,779,710,758,442,3,0,74,0
973,960,778,711,758,443,4,0,75,0
973,959,779,710,758,441,3,0,76,0
973,960,779,710,757,441,3,0,75,1
973,960,778,710,757,442,3,0,75,0
973,959,779,710,758,444,4,0,75,1
973,959,777,710,758,444,3,0,75,0
973,959,779,710,758,442,1,0,76,0
973,960,778,707,758,442,2,0,75,1
973,959,777,707,758,442,2,0,75,1
973,959,776,708,758,443,2,0,75,0
973,959,774,710,758,442,2,0,75,0
973,959,777,709,758,443,2,0,76,0
973,960,778,708,758,440,1,0,76,0
973,959,777,710,758,442,2,1,75,0
973,960,777,710,758,444,1,1,76,0
973,960,777,711,758,443,2,0,76,1
972,960,779,710,758,443,2,0,76,0
973,959,777,712,758,444,1,1,75,0
973,959,778,713,758,444,2,0,76,0
974,960,778,712,758,443,1,0,76,0
973,960,779,712,758,442,1,0,76,0
973,959,779,711,757,444,2,0,76,0
973,959,778,712,758,442,2,0,75,0
974,959,778,713,758,443,2,0,76,1
973,960,779,712,758,443,1,0,76,0
973,960,779,713,758,443,2,0,76,0
973,959,780,711,758,443,2,0,76,0
974,959,779,713,758,444,2,0,76,0
973,959,779,713,758,444,2,0,76,0
973,959,780,713,758,444,1,0,76,1
973,960,779,713,758,442,1,0,76,0
973,959,780,713,757,443,2,0,76,0
974,959,779,713,757,443,1,0,76,0
973,960,780,712,757,442,2,0,75,0
973,959,781,713,757,446,2,0,75,0
973,959,755,712,757,443,2,0,75,0
973,960,754,713,756,438,2,0,75,0
973,960,753,711,756,438,2,0,75,1
973,959,754,711,757,433,3,0,74,0
973,959,753,712,756,434,3,0,74,0
973,959,752,713,757,437,4,1,75,1
974,959,753,714,757,436,4,1,75,0
973,960,752,714,757,433,3,0,74,0
973,959,755,714,757,435,4,0,75,0
973,960,758,713,757,437,3,0,76,1
973,959,760,712,758,438,3,0,75,1
973,960,764,710,757,436,4,0,76,0
973,959,767,711,757,436,4,1,75,0
973,959,768,711,758,439,4,0,75,1
973,960,766,712,758,439,3,1,75,1
973,960,767,712,758,437,3,0,75,1
973,959,767,711,758,438,4,1,74,0
973,959,764,711,758,440,3,1,75,0
973,960,772,712,758,440,4,1,75,1
973,960,770,711,758,439,4,1,75,1
973,960,769,710,758,437,3,0,75,0
973,959,770,709,759,436,4,0,75,0
973,959,754,713,760,435,4,1,76,0
973,960,760,714,761,434,3,0,75,0
973,959,765,712,765,424,4,1,73,1
973,959,758,715,766,420,4,0,76,1
973,959,762,718,765,418,4,0,81,0
973,960,764,720,765,414,4,1,80,1
973,959,765,720,765,418,4,1,79,0
973,960,766,720,765,419,4,0,79,1
973,960,771,719,764,421,4,1,79,1
973,960,770,718,765,422,5,2,80,1
973,960,770,718,765,423,5,0,81,1
973,960,771,718,765,426,5,1,81,0
973,959,771,719,762,426,5,2,82,1
973,960,773,720,762,426,5,0,82,0
973,960,770,716,762,430,5,0,81,0
974,960,765,709,766,425,5,1,81,0
973,960,760,705,797,420,2,0,75,0
973,960,749,711,806,421,2,0,76,1
973,961,753,704,811,423,3,0,76,0
973,961,767,709,805,420,3,0,76,0
974,961,766,717,805,425,2,0,75,1
974,960,758,715,799,424,3,1,76,1
973,960,762,719,785,430,2,1,76,0
973,960,782,724,769,431,3,0,76,0
973,960,780,722,770,430,3,0,75,0
974,960,781,726,763,428,2,0,75,1
974,960,781,728,762,429,3,0,74,0
973,960,785,728,763,429,2,0,75,0
973,960,789,730,767,426,3,1,75,1
973,960,781,731,768,431,4,0,75,0
973,960,784,732,768,431,4,1,75,0
973,960,784,736,766,433,2,0,75,0
973,960,788,730,767,437,2,0,75,1
973,960,791,730,766,439,2,0,75,1
973,960,792,730,768,442,3,0,76,0
973,960,785,731,772,419,3,0,75,1
973,960,776,732,776,398,3,1,74,0
973,960,773,731,779,413,2,0,74,1
973,960,780,733,778,408,3,1,74,1
973,960,784,735,778,428,3,0,74,0
973,960,778,737,779,425,3,1,74,0
973,960,776,738,780,425,3,1,74,0
973,960,775,737,780,425,3,0,74,0
973,960,776,736,780,425,1,0,75,0
973,960,775,737,780,419,1,0,74,0
973,960,774,735,781,411,2,0,75,0
973,960,774,733,780,413,2,0,74,0
973,960,774,731,780,423,1,0,75,0
972,960,776,732,777,416,3,0,75,0
973,961,776,732,777,422,2,0,74,0
973,960,776,734,776,422,2,0,75,0
973,961,776,734,777,418,2,0,75,0
973,961,776,735,778,423,2,0,75,0
973,961,777,735,779,422,2,0,75,0
972,961,755,736,779,432,3,0,75,0
973,961,747,733,799,419,4,0,75,1
973,960,740,729,786,434,3,0,74,0
973,961,752,738,786,436,3,1,73,0
973,961,762,740,781,435,3,0,72,1
973,960,764,740,787,431,3,0,82,0
973,961,746,732,790,422,1,0,82,0
972,961,742,742,790,423,3,1,82,0
973,961,743,734,790,421,3,0,82,0
973,961,743,735,788,423,3,1,82,1
973,961,746,737,790,425,3,0,82,0
973,961,745,740,790,424,3,1,83,1
973,961,746,740,787,424,4,0,82,0
973,961,746,742,788,424,4,0,82,0
973,961,747,741,790,424,4,0,83,1
973,961,746,739,789,423,3,0,83,0
973,961,744,731,789,425,4,0,83,0
973,961,744,737,793,424,4,0,83,0
973,961,739,730,795,427,3,0,82,0
973,961,736,727,795,426,3,0,83,0
973,961,740,725,794,426,3,0,82,1
973,961,742,725,793,425,2,0,83,0
972,961,744,725,792,421,2,1,83,0
972,961,744,727,793,419,1,0,83,0
973,961,744,723,794,421,1,0,83,0
973,961,744,724,795,423,4,0,84,0
973,961,743,727,795,425,3,0,84,0
972,961,739,726,797,422,4,0,84,0
973,961,734,727,797,423,4,0,83,0
973,961,735,726,797,425,4,1,83,1
973,961,743,724,797,426,3,0,83,0
972,961,741,722,797,426,4,0,83,0
973,961,743,726,794,427,5,0,83,0
973,961,743,731,794,429,4,1,83,1
973,961,746,722,785,429,4,0,83,0
972,961,743,726,801,429,5,0,84,0
973,961,745,722,792,429,5,0,84,1
972,961,744,723,792,427,5,0,83,0
973,961,743,728,792,429,4,0,83,0
973,962,743,727,793,430,5,0,84,0
973,961,744,728,794,429,5,0,84,0
972,962,744,729,795,427,6,0,84,1
973,962,743,729,796,429,4,0,84,0
973,961,734,726,800,433,3,0,83,0
973,961,740,726,799,432,5,0,83,1
973,961,734,725,800,431,3,0,84,1
973,962,738,725,801,434,4,0,84,1
972,961,740,727,801,430,6,1,84,0
972,961,743,727,802,429,4,1,83,0
973,962,745,727,803,432,6,2,84,0
973,961,746,728,804,435,6,1,84,0
972,961,741,731,804,433,6,0,84,0
973,961,742,732,804,437,7,1,84,1
973,961,742,730,805,433,6,1,83,1
973,962,741,733,804,428,6,1,83,0
973,961,742,733,804,434,6,0,84,0
973,962,743,732,804,433,6,0,84,0
973,961,741,734,804,434,6,0,83,0
973,962,741,735,804,434,6,0,84,1
973,962,740,735,804,435,6,0,84,0
973,962,742,735,804,437,6,0,84,1
973,962,742,733,804,437,6,0,84,0
973,962,741,735,805,445,5,1,84,0
973,962,741,735,805,445,6,0,84,1
973,962,742,734,805,446,6,0,84,0
972,962,743,735,805,444,6,1,84,0
973,962,744,734,806,439,6,0,85,1
973,962,743,736,805,440,6,1,84,0
973,962,743,735,806,441,5,0,84,0
973,962,744,736,806,442,6,1,84,0
973,962,744,736,804,442,6,1,83,0
973,962,749,753,803,442,6,1,84,1
973,962,742,759,803,442,5,0,84,0
973,962,742,758,802,444,3,0,84,0
973,962,736,751,801,446,5,0,84,1
973,962,741,754,802,443,6,0,85,1
973,962,736,745,802,444,4,0,84,0
972,962,734,750,803,445,3,0,84,0
973,962,733,753,804,442,4,0,84,0
973,962,733,751,803,433,3,0,84,0
973,962,734,754,809,436,4,0,84,0
973,962,735,753,808,438,4,0,84,1
973,962,732,749,804,438,4,0,84,0
973,962,704,754,803,439,4,0,84,0
972,962,693,757,803,439,4,1,84,0
972,962,687,758,805,441,5,0,84,1
972,962,681,758,805,439,4,0,84,0
972,962,682,754,806,439,3,0,84,0
972,962,683,755,806,440,4,0,84,0
972,962,687,757,806,440,5,1,84,0
972,962,694,759,807,440,5,1,84,0
972,962,701,760,808,440,4,0,84,1
972,962,708,759,808,441,5,1,84,1
972,962,710,760,808,443,5,0,85,0
972,962,709,760,809,442,4,0,84,0
972,962,706,762,809,442,4,0,84,0
973,962,705,762,808,442,4,1,85,0
972,962,706,761,808,443,5,0,84,0
973,962,704,761,808,442,5,1,84,0
972,962,706,761,810,440,4,0,84,1
973,962,707,760,808,442,5,0,84,0
972,962,707,757,808,443,5,0,85,0
972,962,706,757,808,443,5,0,84,0
972,962,708,757,808,442,5,1,84,0
972,962,713,758,810,442,4,0,84,0
973,962,714,758,808,442,4,1,84,1
973,962,714,756,808,443,5,0,84,0
973,962,711,756,808,442,4,0,85,1
972,962,709,754,809,442,5,0,85,0
972,962,715,755,811,444,4,0,84,0
973,962,712,758,810,443,4,0,84,0
972,962,716,759,812,445,4,0,85,0
973,962,717,763,809,443,5,1,85,1
973,962,716,766,811,444,5,0,84,0
973,962,717,767,810,446,5,1,84,0
973,963,717,773,809,448,5,0,84,1
973,962,717,772,809,445,5,1,85,1
972,962,717,774,809,444,4,0,85,1
973,962,719,775,812,444,5,0,84,0
973,962,719,774,809,441,5,0,84,0
973,962,723,780,809,443,4,0,84,0
973,962,724,780,809,445,5,0,84,0
973,962,721,780,809,446,5,0,85,0
972,962,722,781,809,443,5,0,84,0
973,962,723,782,809,443,4,0,84,0
972,962,723,781,809,444,4,0,84,0
973,962,726,781,809,444,5,0,84,0
973,962,727,778,811,446,5,0,84,1
973,962,730,775,812,444,4,0,85,0
973,962,730,774,811,446,5,0,84,0
973,962,731,774,811,446,4,1,84,0
973,962,732,773,811,446,5,0,84,0
973,962,731,773,811,446,5,0,85,0
973,962,731,775,811,446,4,0,84,0
973,962,728,770,812,446,4,0,84,0
973,962,729,771,812,445,5,0,85,0
973,962,729,769,812,445,4,0,84,0
973,962,728,768,812,445,4,0,85,0
973,962,727,767,811,445,4,0,85,1
973,962,729,767,812,445,5,1,84,0
973,962,730,769,812,445,4,0,84,1
973,962,732,768,812,445,4,0,84,0
973,962,730,770,813,446,4,0,85,0
