sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10
976,959,820,107,722,898,812,934,770,921
975,959,821,91,722,898,817,934,770,921
975,959,821,104,730,898,823,934,770,922
975,959,820,108,722,897,824,934,770,921
976,960,820,103,725,898,826,933,769,920
976,959,818,68,717,898,826,934,769,920
976,959,820,73,725,898,827,935,770,920
976,959,821,161,733,898,827,935,770,920
976,960,820,169,731,898,827,935,771,920
975,960,820,202,738,898,828,935,771,921
976,959,821,201,735,898,829,935,770,921
975,959,820,219,737,898,830,935,771,921
976,959,820,232,739,899,833,935,771,922
975,959,821,233,743,899,838,935,771,921
976,959,821,234,742,899,840,935,770,920
976,959,819,228,741,899,836,935,771,920
975,959,821,231,743,899,832,935,771,920
975,960,821,217,743,898,829,935,770,921
975,959,820,216,743,899,835,935,771,921
976,960,821,219,744,899,838,935,771,921
975,959,820,212,744,899,837,936,771,921
975,959,822,220,741,899,840,936,771,922
975,960,820,207,745,899,840,935,771,922
976,960,820,216,744,899,842,935,771,922
975,959,820,218,741,899,842,935,770,921
975,959,819,214,744,899,841,935,769,921
976,959,820,216,744,899,842,936,769,921
976,959,820,214,739,899,835,935,769,921
976,959,819,210,741,899,830,935,769,921
976,959,819,209,744,899,826,935,770,920
975,959,820,202,745,899,825,936,769,919
975,959,820,202,745,899,820,936,770,918
976,960,819,188,738,899,826,936,770,916
976,960,820,186,737,898,828,937,771,916
975,959,819,179,741,899,822,936,771,916
975,960,819,183,743,898,823,936,771,916
976,959,819,165,735,898,825,936,771,917
975,959,819,173,734,898,827,936,771,916
976,959,819,178,744,898,816,930,765,917
976,959,819,185,752,898,799,919,763,917
976,959,824,184,765,901,797,914,761,917
976,960,826,194,770,898,718,912,750,911
976,960,824,184,769,896,675,908,742,906
976,959,815,179,762,899,663,910,745,904
976,960,815,218,773,891,645,911,744,901
976,960,817,236,774,892,651,912,759,899
976,960,818,224,761,894,663,909,761,898
976,960,822,187,760,890,694,908,759,899
975,960,826,182,744,890,735,914,756,898
975,960,826,186,744,890,764,917,749,900
975,960,824,186,741,889,786,916,746,900
976,960,823,178,737,890,789,917,753,900
976,960,824,177,734,886,774,919,756,901
975,960,822,180,734,888,787,920,755,902
975,960,822,192,742,890,794,922,760,901
975,960,819,214,736,888,803,925,756,902
976,959,819,221,739,889,805,925,755,904
975,960,819,223,738,889,806,926,758,903
976,960,822,232,745,889,804,927,760,903
975,960,822,233,743,889,800,927,761,902
976,960,822,234,742,890,801,927,761,902
976,960,822,235,746,890,801,927,763,901
975,960,822,236,745,890,800,927,762,902
976,960,824,232,744,891,803,927,763,903
975,960,824,239,740,892,807,927,762,902
976,960,825,238,747,891,806,928,763,903
975,959,824,237,746,891,808,928,764,902
976,960,827,236,739,891,810,928,765,903
975,960,825,235,745,892,811,928,764,903
975,960,826,233,746,891,812,927,765,903
976,960,827,226,741,891,814,927,765,904
976,960,827,219,744,892,815,927,765,903
976,959,827,211,739,892,813,926,764,903
976,960,826,210,750,892,815,927,767,904
976,960,827,213,751,891,817,927,767,904
976,960,826,211,742,892,818,927,767,905
976,960,827,211,741,891,817,927,768,906
975,960,827,216,751,892,814,925,769,907
976,960,827,220,745,892,814,926,770,907
975,960,828,221,747,893,817,925,770,908
975,960,826,219,748,893,812,925,769,909
976,960,827,221,744,892,799,925,771,909
975,960,828,212,750,893,797,924,770,910
976,959,827,215,748,893,801,922,770,910
976,960,827,212,748,893,789,923,771,910
976,959,828,219,750,895,780,918,769,909
976,960,829,205,745,894,651,919,771,910
976,960,831,202,745,891,656,917,771,909
976,960,832,208,743,891,653,917,776,905
976,960,833,217,745,892,650,919,778,905
976,960,833,215,737,890,642,918,778,906
976,959,833,210,743,890,639,919,779,905
976,960,834,215,740,893,645,919,782,903
976,960,830,206,743,894,653,920,782,899
976,960,825,207,737,896,649,921,782,896
976,960,825,212,740,894,650,922,779,895
976,960,825,208,737,894,647,923,778,897
976,959,825,214,744,893,642,923,777,897
976,960,829,219,743,893,655,923,777,898
976,960,828,222,745,893,658,923,777,897
976,960,828,225,747,893,660,924,778,895
